UTC_Timestamp,x_ecef,y_ecef,z_ecef,x_eci,y_eci,z_eci,longitude,latitude,altitude,vx_eci,vy_eci,vz_eci,hora,minuto,segundo,dia,mes,year,ADM_status,EPS_status,HEATER_status,ADCS_status,PAYLOAD_status,ADM_resetS,EPS_resetS,ADCS_resetS,ADCS_resetH,COMMS_resetH,CDHS_reset,EPS_temperature,state_charge,battery_voltage,average_current,remaining_capacity,average_power,state_health,CH1_voltage,CH1_current,CH2_voltage,CH2_current,CH3_voltage,CH3_current,ADCS_current,COMMS_current,PAYLOAD_current,HEATER_current,fault_flags,communication_flags,transmission_flags_EPS,gyro_X,gyro_Y,gyro_Z,mag_X,mag_Y,mag_Z,ADC1_CH1,ADC1_CH2,ADC1_CH3,ADC1_CH4,ADC1_CH5,ADC1_CH6,ADC2_CH1,ADC2_CH2,ADC2_CH3,ADC2_CH4,ADC2_CH5,ADC2_CH6,BNO055_temperature,ADCS_temperature1,transmission_flags_ADCS,package_counter,camera_mode,picture_counter,CDHS_CYCLE_TIME,CDHS_WDT,ADM_SOC_LIMIT,ADCS_SOC_LIMIT,COMMS_SOC_LIMIT,PLD_SOC_LIMIT,HEATER_CYCLE_TIME,HEATER_EMON_TIME,HEATER_EMOFF_TIME,ADM_CYCLE_TIME,ADM_BURN_TIME,ADM_MAX_CYCLES,ADM_WAIT_TIME1,ADM_WAIT_TIME2,ADM_ENABLE,COMMS_CYCLE_TIME,PLD_CYCLE_TIME,PLD_OP_MODE,CAM_RESOLUTION,CAM_EXPOSURE,CAM_SAVE_TIME,PLD_ENABLE
02:01:55 - 17/11/2020,4592512.077974405,-1047678.3090948471,4879249.230633681,1311.4101088263465,4527.0752079303475,4876.644708732295,-12.850826997244562,46.188647678371495,414.981750610535,-5.905905532270828,4.2746747655541615,-2.3733944956436845,10,59,19,19,6,0,15,69,150,83,83,0,0,0,0,0,19408,-25.0,0,2.5,-2500.0,0.0,-8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-4.3137,-1.9608,13.7255,-53.1426,46.3584,118.2193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,15,650,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:02:05 - 17/11/2020,4630893.80415512,-989690.2730704577,4855086.32978762,1252.2686681507648,4569.53263033876,4852.599525418072,-12.063475338347537,45.89516262235672,414.9207248763414,-5.922248661566258,4.216698039805583,-2.435600205732003,10,59,29,19,6,0,15,83,150,83,83,0,0,0,0,0,19408,14.21,0,3.6,0.0,0.0,0.0,0,0.0,1.22,3.82,914.59,3.82,1.22,12,877,0,0,0,31,31,-5.098,-2.7451,13.7255,-54.1741,49.6117,118.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,15,651,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:02:25 - 17/11/2020,4706142.332347908,-873511.182208523,4804901.649636731,1133.5148354116773,4652.694124698218,4802.651228204018,-10.515056584504622,45.290442143508564,414.7945508299321,-5.952661784940285,4.0991272872368665,-2.559050636771262,10,59,49,19,6,0,15,69,150,83,83,0,0,0,0,0,19408,-25.0,0,2.5,-2500.0,0.0,-8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-4.3137,-4.3137,13.7255,-55.9594,53.1426,118.7533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,15,653,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:02:35 - 17/11/2020,4743000.0496218195,-815332.9242230336,4778886.065198898,1073.9171212454849,4693.387903015663,4776.754259746209,-9.753947827750059,44.979449647606245,414.72949105501453,-5.9667317781730995,4.039533255280169,-2.620295360949499,10,59,59,19,6,0,15,69,150,83,83,0,0,0,0,0,19408,-25.0,0,2.5,-2500.0,0.0,-8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-4.3137,-5.8824,12.9412,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,15,654,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:02:55 - 17/11/2020,4815158.740656439,-698833.0865034076,4725025.407058343,954.3189888066008,4772.974865029933,4723.131660110044,-8.257788196428216,44.340811019795794,414.5956561721098,-5.992613883392988,3.9188346698329934,-2.7417628018843216,11,0,19,19,6,0,15,83,150,83,83,0,0,0,0,0,19408,14.21,0,3.6,0.0,0.0,0.0,0,0.0,1.22,3.8,913.37,3.82,1.22,12,875,0,0,0,31,31,-1.9608,-6.6667,12.9412,-60.2045,59.1333,120.2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,15,656,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:03:15 - 17/11/2020,4885212.220425468,-582185.512114617,4668748.0545786675,834.2339360418043,4850.12787710429,4667.093318567569,-6.796059224486982,43.68075695817314,414.4571817055754,-6.015399011120358,3.7961372921377605,-2.8618421484820757,11,0,39,19,6,0,15,83,150,83,83,0,0,0,0,0,19408,14.21,0,3.6,0.0,0.0,0.0,0,0.0,1.22,3.8,914.59,3.82,1.22,0,365,0,0,16,31,31,-0.3922,-7.451,12.9412,-64.7669,61.9104,122.5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,658,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:04:35 - 17/11/2020,5143680.22010059,-115180.273502078,4420065.096721038,350.25459558998205,5133.6289701748,4419.373673921601,-1.282785976788543,40.844712445160624,413.8648458588645,-6.075859468277911,3.2865647520838475,-3.326943729761036,11,1,59,19,6,0,15,83,150,83,83,0,0,0,0,0,19408,13.83,0,3.6,0.0,0.0,0.0,0,0.0,1.22,3.8,914.59,3.82,1.22,12,875,0,0,0,31,31,1.9608,-1.9608,14.5098,-71.1147,50.2068,120.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,15,666,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:04:55 - 17/11/2020,5202695.9362116605,1410.3786537783378,4352159.6208216,228.65863253617852,5198.045211346948,4351.7102187316295,0.015532090167890906,40.091096595065245,413.709235196935,-6.083251113617284,3.1548037817336265,-3.4391367624830256,11,2,19,19,6,0,15,69,150,83,83,0,0,0,0,0,19408,-25.0,0,2.5,-2500.0,0.0,-8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.3922,-0.3922,15.2941,-67.5837,46.0014,119.2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,15,668,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:05:15 - 17/11/2020,5259408.809169596,117831.77065084604,4282027.623242742,106.94575004577234,5259.810093757925,4281.820456903551,1.2834396719705907,39.32127968928958,413.55147903895283,-6.087530456738131,3.021425318526764,-3.54955267816721,11,2,39,19,6,0,15,69,150,83,83,0,0,0,0,0,19408,-25.0,0,2.5,-2500.0,0.0,-8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-1.1765,-0.3922,15.2941,-61.9104,46.3188,118.3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,15,670,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:05:25 - 17/11/2020,5286892.325051897,175962.41299969962,4246137.942198815,46.065084853575385,5289.688214400556,4246.051951569499,1.906258488394818,38.93053914667124,413.47193593966307,-6.088495383306627,2.9541867369600263,-3.6040932647280646,11,2,49,19,6,0,15,69,150,83,83,0,0,0,0,0,19408,-25.0,0,2.5,-2500.0,0.0,-8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-1.9608,-0.3922,14.5098,-62.9816,40.2884,118.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,15,671,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:05:35 - 17/11/2020,5313789.232150204,234031.2872823149,4209705.028179857,-14.821686419570236,5318.891873715773,4209.740208591473,2.5218059313476258,38.536033806849204,413.39202416121213,-6.0886974869189014,2.8864903717655612,-3.658176224444516,11,2,59,19,6,0,15,83,150,83,83,0,0,0,0,0,19408,13.45,0,3.6,0.0,0.0,0.0,0,0.0,1.22,3.8,902.37,3.82,1.22,9,862,0,0,0,31,31,-2.7451,0.3922,14.5098,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,15,672,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
02:05:45 - 17/11/2020,5340095.789271745,292031.40882093634,4172733.823383938,-75.70635625916535,5347.417046540778,4172.890187902707,3.130190523312326,38.137858579699206,413.3118011280764,-6.088136767355957,2.8184735402417487,-3.711793926362865,11,3,9,19,6,0,15,69,150,83,83,0,0,0,0,0,19408,-25.0,0,2.5,-2500.0,0.0,-8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-3.5294,-0.3922,14.5098,0.0198,0.0198,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,15,673,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
03:14:07 - 17/11/2020,-4207567.947714231,-4425815.6836443525,2954156.126498384,5365.2095640722255,-2927.2837594651555,2943.475375037701,-133.5518990013654,25.957791145706985,409.62816677985063,0.415495541671562,5.801487779238884,4.998193476416087,12,11,32,19,6,0,15,83,150,83,83,0,0,0,0,0,19409,17.22,100,4.21,152.74,1165.2,0.63978,88,4.21,217.5,4.18,136.24,4.2,1.22,0,73,0,0,16,31,31,-4.3137,-0.3922,13.7255,-55.285,46.0014,120.3555,0.0,0.0,1.5,0.13,0.04,0.0,0.0,0.0,1.44,0.23,0.05,0.0,17,15,15,363,0,0,10,2,60,30,50,50,30,40,30,1,60,4,30,30,1,5,255,1,3,1,3,0
